FASTQ_FILE,MD5,RUN_ID,STUDY_ID,STUDY_NAME,CENTER_NAME,SUBMISSION_ID,SUBMISSION_DATE,SAMPLE_ID,SAMPLE_NAME,POPULATION,EXPERIMENT_ID,INSTRUMENT_PLATFORM,INSTRUMENT_MODEL,LIBRARY_NAME,RUN_NAME,RUN_BLOCK_NAME,INSERT_SIZE,LIBRARY_LAYOUT,PAIRED_FASTQ,WITHDRAWN,WITHDRAWN_DATE,COMMENT,READ_COUNT,BASE_COUNT,ANALYSIS_GROUP
data/NA18523/sequence_read/ERR002254_1.filt.fastq.gz,9a8bc362907e3348b268275a80fbd151,ERR002254,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL22_563_8,,175,PAIRED,data/NA18523/sequence_read/ERR002254_2.filt.fastq.gz,0,,,3844009,138384324,low coverage
data/NA18523/sequence_read/ERR002254_2.filt.fastq.gz,f1c35f62afc312e8819af16974809a84,ERR002254,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL22_563_8,,175,PAIRED,data/NA18523/sequence_read/ERR002254_1.filt.fastq.gz,0,,,3844009,138384324,low coverage
data/NA18523/sequence_read/ERR002440.filt.fastq.gz,bfdcee8c7a1453e686a853e49d6e7fbf,ERR002440,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL18_557r3,,175,PAIRED,,0,,,25138,904968,low coverage
data/NA18523/sequence_read/ERR002440_1.filt.fastq.gz,f93e56b237f20baedd0c3e5a654563b0,ERR002440,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL18_557r3,,175,PAIRED,data/NA18523/sequence_read/ERR002440_2.filt.fastq.gz,0,,,2894935,104217660,low coverage
data/NA18523/sequence_read/ERR002440_2.filt.fastq.gz,f626c29a8d7ffb0077580c3d47a485e6,ERR002440,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL18_557r3,,175,PAIRED,data/NA18523/sequence_read/ERR002440_1.filt.fastq.gz,0,,,2894935,104217660,low coverage
data/NA18523/sequence_read/ERR002462.filt.fastq.gz,91b66a75ff9f1f6f99ecb0ecb0c9fcf6,ERR002462,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL14_542r6,,175,PAIRED,,0,,,175991,6335676,low coverage
data/NA18523/sequence_read/ERR002462_1.filt.fastq.gz,7ca94042072f3e6be7605c55c6a0f0ef,ERR002462,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL14_542r6,,175,PAIRED,data/NA18523/sequence_read/ERR002462_2.filt.fastq.gz,0,,,2061664,74219904,low coverage
data/NA18523/sequence_read/ERR002462_2.filt.fastq.gz,78d149c995aa5e22732545c46206c81b,ERR002462,SRP000031,1000Genomes Project Pilot 1,SC,ERA000072,12/15/2008 0:00,SRS000110,NA18523,YRI,ERX000140,ILLUMINA,Illumina Genome Analyzer,g1k-sc-NA18523-YRI-1,IL14_542r6,,175,PAIRED,data/NA18523/sequence_read/ERR002462_1.filt.fastq.gz,0,,,2061664,74219904,low coverage
data/NA18523/sequence_read/ERR016320.filt.fastq.gz,1ba4be0b5d6339ddbf6c0b6df11b7bbb,ERR016320,SRP000542,1000 Genomes YRI Yoruba population sequencing,SC,ERA011645,8/14/2010 0:00,SRS000110,NA18523,YRI,ERX006536,ILLUMINA,Illumina Genome Analyzer II,g1k-sc-NA20586-A,4771_2,,450,PAIRED,,0,,,210650,22750200,low coverage
data/NA18523/sequence_read/ERR016320_1.filt.fastq.gz,0bdf160ffc50d84998e856883af7dcde,ERR016320,SRP000542,1000 Genomes YRI Yoruba population sequencing,SC,ERA011645,8/14/2010 0:00,SRS000110,NA18523,YRI,ERX006536,ILLUMINA,Illumina Genome Analyzer II,g1k-sc-NA20586-A,4771_2,,450,PAIRED,data/NA18523/sequence_read/ERR016320_2.filt.fastq.gz,0,,,15896240,1716793920,low coverage
data/NA18523/sequence_read/ERR016320_2.filt.fastq.gz,dc51b557e9c3bd4961e6c235596c2962,ERR016320,SRP000542,1000 Genomes YRI Yoruba population sequencing,SC,ERA011645,8/14/2010 0:00,SRS000110,NA18523,YRI,ERX006536,ILLUMINA,Illumina Genome Analyzer II,g1k-sc-NA20586-A,4771_2,,450,PAIRED,data/NA18523/sequence_read/ERR016320_1.filt.fastq.gz,0,,,15896240,1716793920,low coverage
data/NA18853/sequence_read/SRR006286.filt.fastq.gz,c6ff537a77a2154056b129d53549e154,SRR006286,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.1.srf,,315,PAIRED,,0,,,1590499,81115449,low coverage
data/NA18853/sequence_read/SRR006286_1.filt.fastq.gz,dc07024a4d20f27e9214ed2324f427a7,SRR006286,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.1.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006286_2.filt.fastq.gz,0,,,9471180,483030180,low coverage
data/NA18853/sequence_read/SRR006286_2.filt.fastq.gz,397fa0ba0f0fd54d3c6152df3f54a080,SRR006286,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.1.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006286_1.filt.fastq.gz,0,,,9471180,483030180,low coverage
data/NA18853/sequence_read/SRR006287.filt.fastq.gz,819c46700b50250aa77e18310cfc8363,SRR006287,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.2.srf,,315,PAIRED,,0,,,1324833,67566483,low coverage
data/NA18853/sequence_read/SRR006287_1.filt.fastq.gz,448eda3b6ed3fae999ace2997f9f8c32,SRR006287,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.2.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006287_2.filt.fastq.gz,0,,,10051943,512649093,low coverage
data/NA18853/sequence_read/SRR006287_2.filt.fastq.gz,e3c526b6bbd3f96dc619cf2d8078107c,SRR006287,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.2.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006287_1.filt.fastq.gz,0,,,10051943,512649093,low coverage
data/NA18853/sequence_read/SRR006288.filt.fastq.gz,a1e73aa896515f0f9deac3d436bcc0a6,SRR006288,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.3.srf,,315,PAIRED,,0,,,1276377,65095227,low coverage
data/NA18853/sequence_read/SRR006288_1.filt.fastq.gz,31d9b84e3b22f252bc201b470a37cfb2,SRR006288,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.3.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006288_2.filt.fastq.gz,0,,,9997885,509892135,low coverage
data/NA18853/sequence_read/SRR006288_2.filt.fastq.gz,a7fa689429442f4f0bf5fbb5f2d54a33,SRR006288,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.3.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006288_1.filt.fastq.gz,0,,,9997885,509892135,low coverage
data/NA18853/sequence_read/SRR006289.filt.fastq.gz,de2c2e498eb601036f6c2c036388e49e,SRR006289,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.5.srf,,315,PAIRED,,0,,,1313797,67003647,low coverage
data/NA18853/sequence_read/SRR006289_1.filt.fastq.gz,3a04c1822d72382500ba2da6810226e7,SRR006289,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.5.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006289_2.filt.fastq.gz,0,,,9833130,501489630,low coverage
data/NA18853/sequence_read/SRR006289_2.filt.fastq.gz,6a1975013b25604271740a9d6a63256d,SRR006289,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.5.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006289_1.filt.fastq.gz,0,,,9833130,501489630,low coverage
data/NA18853/sequence_read/SRR006290.filt.fastq.gz,1dcf3e9f2501945c674cd04ae69de91f,SRR006290,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.6.srf,,315,PAIRED,,0,,,1338619,68269569,low coverage
data/NA18853/sequence_read/SRR006290_1.filt.fastq.gz,faeabefb489c60fc1b9762b61fa30f63,SRR006290,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.6.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006290_2.filt.fastq.gz,0,,,9642662,491775762,low coverage
data/NA18853/sequence_read/SRR006290_2.filt.fastq.gz,7b29680e01967f3106ae3c93a0332fdc,SRR006290,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.6.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006290_1.filt.fastq.gz,0,,,9642662,491775762,low coverage
data/NA18853/sequence_read/SRR006291.filt.fastq.gz,b48c0f682e68a0f074966629073928ee,SRR006291,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.7.srf,,315,PAIRED,,0,,,1541004,78591204,low coverage
data/NA18853/sequence_read/SRR006291_1.filt.fastq.gz,14d108a0a556b6e528a3be06964397ce,SRR006291,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.7.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006291_2.filt.fastq.gz,0,,,9452373,482071023,low coverage
data/NA18853/sequence_read/SRR006291_2.filt.fastq.gz,cbdea1f92744d91fdfb49c8ba4cc0230,SRR006291,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.7.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006291_1.filt.fastq.gz,0,,,9452373,482071023,low coverage
data/NA18853/sequence_read/SRR006292.filt.fastq.gz,0ad5c8b71260889e0e350f41d1ba0903,SRR006292,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.8.srf,,315,PAIRED,,0,,,2030678,103564578,low coverage
data/NA18853/sequence_read/SRR006292_1.filt.fastq.gz,3c185f22943931406061cf3ebe575ec8,SRR006292,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.8.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006292_2.filt.fastq.gz,0,,,9068615,462499365,low coverage
data/NA18853/sequence_read/SRR006292_2.filt.fastq.gz,7c59e5efb98fa8a0a3f622a1f1993a79,SRR006292,SRP000031,1000Genomes Project Pilot 1,BI,SRA003610,10/24/2008 0:00,SRS000141,NA18853,YRI,SRX037229,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080829_SL-XBH_0006_FC30BD4AAXX.080826_SL-XBH_0002_FC30BD4AAXX.8.srf,,315,PAIRED,data/NA18853/sequence_read/SRR006292_1.filt.fastq.gz,0,,,9068615,462499365,low coverage
data/NA18853/sequence_read/SRR011067.filt.fastq.gz,79a6ec1004efe414b3a221d51a5d7b12,SRR011067,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.1.srf,,315,PAIRED,,0,,,1060306,80583256,low coverage
data/NA18853/sequence_read/SRR011067_1.filt.fastq.gz,15fd7d26d75070dce328fb73dfc82dbf,SRR011067,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.1.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011067_2.filt.fastq.gz,0,,,8834695,671436820,low coverage
data/NA18853/sequence_read/SRR011067_2.filt.fastq.gz,d1997f55911971d840e774fabd0066c1,SRR011067,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.1.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011067_1.filt.fastq.gz,0,,,8834695,671436820,low coverage
data/NA18853/sequence_read/SRR011068.filt.fastq.gz,08add27171c2af18649e4e85da418a3d,SRR011068,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.2.srf,,315,PAIRED,,0,,,2278521,173167596,low coverage
data/NA18853/sequence_read/SRR011068_1.filt.fastq.gz,1b1d6b0ee3c94713059b3fd62d9ac946,SRR011068,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.2.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011068_2.filt.fastq.gz,0,,,7539648,573013248,low coverage
data/NA18853/sequence_read/SRR011068_2.filt.fastq.gz,0976099f3a4fc2e6f2ad4cbb89e1e7ea,SRR011068,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.2.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011068_1.filt.fastq.gz,0,,,7539648,573013248,low coverage
data/NA18853/sequence_read/SRR011069.filt.fastq.gz,fd3f37c03ba7bc0d12b350d2cdb9eca1,SRR011069,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.3.srf,,315,PAIRED,,0,,,1829995,139079620,low coverage
data/NA18853/sequence_read/SRR011069_1.filt.fastq.gz,e4888d44365b981554963acfb5d448d5,SRR011069,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.3.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011069_2.filt.fastq.gz,0,,,8090466,614875416,low coverage
data/NA18853/sequence_read/SRR011069_2.filt.fastq.gz,37b496c892595330b8857eca5c1ac4c5,SRR011069,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.3.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011069_1.filt.fastq.gz,0,,,8090466,614875416,low coverage
data/NA18853/sequence_read/SRR011070.filt.fastq.gz,043028692f7430c8739ff278bb67213d,SRR011070,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.5.srf,,315,PAIRED,,0,,,1222320,92896320,low coverage
data/NA18853/sequence_read/SRR011070_1.filt.fastq.gz,d16707ee73196964eaf9cb58b0563bc8,SRR011070,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.5.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011070_2.filt.fastq.gz,0,,,8622465,655307340,low coverage
data/NA18853/sequence_read/SRR011070_2.filt.fastq.gz,6f60b1f0708cd02074a3e19aee63db18,SRR011070,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.5.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011070_1.filt.fastq.gz,0,,,8622465,655307340,low coverage
data/NA18853/sequence_read/SRR011071.filt.fastq.gz,34efe6a5fd96e1b9551bb5440495b9b7,SRR011071,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.6.srf,,315,PAIRED,,0,,,375973,28573948,low coverage
data/NA18853/sequence_read/SRR011071_1.filt.fastq.gz,74d6135c83272b364d0540dd76a06273,SRR011071,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.6.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011071_2.filt.fastq.gz,0,,,9457299,718754724,low coverage
data/NA18853/sequence_read/SRR011071_2.filt.fastq.gz,0cb6a39b8360e28383bb79c302055ff5,SRR011071,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX002318,ILLUMINA,Illumina Genome Analyzer II,Solexa-5071,BI.PE.080929_SL-XBB_0001_FC30D78AAXX.081004_SL-XBB_0003_FC30D78AAXX.6.srf,,315,PAIRED,data/NA18853/sequence_read/SRR011071_1.filt.fastq.gz,0,,,9457299,718754724,low coverage
data/NA18853/sequence_read/SRR020482.filt.fastq.gz,5b090ccfe2c5462a1a688452d6524e64,SRR020482,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX007347,ILLUMINA,Illumina Genome Analyzer II,Solexa-6416,BI.PE.090717_SL-XAR_0001_FC429LLAAXX.5.srf,,305,PAIRED,,0,,,4256027,323458052,low coverage
data/NA18853/sequence_read/SRR020482_1.filt.fastq.gz,89dbcbade9b36e9c4fda2a70e22f5731,SRR020482,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX007347,ILLUMINA,Illumina Genome Analyzer II,Solexa-6416,BI.PE.090717_SL-XAR_0001_FC429LLAAXX.5.srf,,305,PAIRED,data/NA18853/sequence_read/SRR020482_2.filt.fastq.gz,0,,,11031913,838425388,low coverage
data/NA18853/sequence_read/SRR020482_2.filt.fastq.gz,1566a0493518ed0ddae22f2fe6f8e9ad,SRR020482,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX007347,ILLUMINA,Illumina Genome Analyzer II,Solexa-6416,BI.PE.090717_SL-XAR_0001_FC429LLAAXX.5.srf,,305,PAIRED,data/NA18853/sequence_read/SRR020482_1.filt.fastq.gz,0,,,11031913,838425388,low coverage
data/NA18853/sequence_read/SRR020483.filt.fastq.gz,866348e9a339af20a547dedb09ae3274,SRR020483,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX007347,ILLUMINA,Illumina Genome Analyzer II,Solexa-6416,BI.PE.090717_SL-XAR_0001_FC429LLAAXX.6.srf,,305,PAIRED,,0,,,3062968,232785568,low coverage
data/NA18853/sequence_read/SRR020483_1.filt.fastq.gz,accc8f87da6ce088a7b26b9615ad2a99,SRR020483,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX007347,ILLUMINA,Illumina Genome Analyzer II,Solexa-6416,BI.PE.090717_SL-XAR_0001_FC429LLAAXX.6.srf,,305,PAIRED,data/NA18853/sequence_read/SRR020483_2.filt.fastq.gz,0,,,12182178,925845528,low coverage
data/NA18853/sequence_read/SRR020483_2.filt.fastq.gz,0cec0ef94c476f7246f3ef45e1a6c5a9,SRR020483,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX007347,ILLUMINA,Illumina Genome Analyzer II,Solexa-6416,BI.PE.090717_SL-XAR_0001_FC429LLAAXX.6.srf,,305,PAIRED,data/NA18853/sequence_read/SRR020483_1.filt.fastq.gz,0,,,12182178,925845528,low coverage
data/NA18853/sequence_read/SRR029835.filt.fastq.gz,9063bab0b2a1adab84f1b53e8b6c8d62,SRR029835,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX012743,ILLUMINA,Illumina Genome Analyzer II,Solexa-14735,BI.PE.091001_SL-XAT_0012_FC42KCJAAXX.6.srf,,496,PAIRED,,0,,,2002280,152173280,low coverage
data/NA18853/sequence_read/SRR029835_1.filt.fastq.gz,3fe286f8b41578c646df1348fcb8c530,SRR029835,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX012743,ILLUMINA,Illumina Genome Analyzer II,Solexa-14735,BI.PE.091001_SL-XAT_0012_FC42KCJAAXX.6.srf,,496,PAIRED,data/NA18853/sequence_read/SRR029835_2.filt.fastq.gz,0,,,23364117,1775672892,low coverage
data/NA18853/sequence_read/SRR029835_2.filt.fastq.gz,b4e133536a01c4f27f0fe68cb60d1abd,SRR029835,SRP000031,1000Genomes Project Pilot 1,BI,SRA007839,3/25/2008 0:00,SRS000141,NA18853,YRI,SRX012743,ILLUMINA,Illumina Genome Analyzer II,Solexa-14735,BI.PE.091001_SL-XAT_0012_FC42KCJAAXX.6.srf,,496,PAIRED,data/NA18853/sequence_read/SRR029835_1.filt.fastq.gz,0,,,23364117,1775672892,low coverage
